cnt,t1,mean,window_exec_us,sampling_freq_hz,adaptive_sampling,noise_enabled,spike_probability,filter_window_size,auto_profile,filter_applied,filter_mean_exec_us,tp,tn,fp,fn,previous_latency_us,fpr,tpr,total_received,total_missing,loss_rate,missing_packets,out_of_order
0,14604831,2604,125056,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,1,0,0.0,0,False
1,14607441,2856,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,2,0,0.0,0,False
2,14609480,2344,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,3,0,0.0,0,False
3,14611422,602,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,4,0,0.0,0,False
4,14613274,1503,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,5,0,0.0,0,False
5,14615947,2727,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,6,0,0.0,0,False
6,14617981,2076,126001,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,7,0,0.0,0,False
7,14619725,999,127122,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,8,0,0.0,0,False
8,14636930,1165,126000,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,9,0,0.0,0,False
9,14764933,2767,125857,500,0,0,0.0,31,0,none,0,0,0,0,0,0,0,0,10,0,0.0,0,False
10,14892930,2173,125631,500,0,0,0.0,31,0,none,0,0,0,0,0,132383,0,0,11,0,0.0,0,False
11,15020930,409,123037,500,0,0,0.0,31,0,none,0,0,0,0,0,195547,0,0,12,0,0.0,0,False
12,15148930,1650,123587,500,0,0,0.0,31,0,none,0,0,0,0,0,257550,0,0,13,0,0.0,0,False
13,15276930,3111,123650,500,0,0,0.0,31,0,none,0,0,0,0,0,319349,0,0,14,0,0.0,0,False
14,15404933,1542,123649,500,0,0,0.0,31,0,none,0,0,0,0,0,373087,0,0,15,0,0.0,0,False
15,15532990,849,123643,500,0,0,0.0,31,0,none,0,0,0,0,0,309810,0,0,16,0,0.0,0,False
16,15660930,1715,122815,500,0,0,0.0,31,0,none,0,0,0,0,0,245715,0,0,17,0,0.0,0,False
17,15788930,2634,123582,500,0,0,0.0,31,0,none,0,0,0,0,0,183022,0,0,18,0,0.0,0,False
18,15916930,1897,123587,500,0,0,0.0,31,0,none,0,0,0,0,0,117763,0,0,19,0,0.0,0,False
19,16044930,538,122587,500,0,0,0.0,31,0,none,0,0,0,0,0,66808,0,0,20,0,0.0,0,False
20,16172930,1770,125677,500,0,0,0.0,31,0,none,0,0,0,0,0,66808,0,0,21,0,0.0,0,False
21,16300930,3221,123446,500,0,0,0.0,31,0,none,0,0,0,0,0,180792,0,0,22,0,0.0,0,False
22,16428930,1239,124990,500,0,0,0.0,31,0,none,0,0,0,0,0,180295,0,0,23,0,0.0,0,False
23,16556930,711,123586,500,0,0,0.0,31,0,none,0,0,0,0,0,117819,0,0,24,0,0.0,0,False
24,16684930,2236,122589,500,0,0,0.0,31,0,none,0,0,0,0,0,66697,0,0,25,0,0.0,0,False
25,16812930,2479,125126,500,0,0,0.0,31,0,none,0,0,0,0,0,116938,0,0,26,0,0.0,0,False
26,16940930,1514,123589,500,0,0,0.0,31,0,none,0,0,0,0,0,66586,0,0,27,0,0.0,0,False
27,17068937,797,125672,500,0,0,0.0,31,0,none,0,0,0,0,0,116247,0,0,28,0,0.0,0,False
28,17196930,1938,125614,500,0,0,0.0,31,0,none,0,0,0,0,0,116247,0,0,29,0,0.0,0,False
29,17324933,3109,125826,500,0,0,0.0,31,0,none,0,0,0,0,0,116247,0,0,30,0,0.0,0,False
30,17452930,1101,123586,500,0,0,0.0,31,0,none,0,0,0,0,0,181255,0,0,31,0,0.0,0,False
31,17583304,670,126493,500,0,0,0.0,31,0,none,0,0,0,0,0,180314,0,0,32,0,0.0,0,False
32,19081043,2433,1495664,10,1,0,0.0,31,1,none,0,0,0,0,0,206247,0,0,33,0,0.0,0,False
33,25480954,1773,6299861,10,1,0,0.0,31,1,none,0,0,0,0,0,52346,0,0,34,0,0.0,0,False
34,31880983,1757,6299903,10,1,0,0.0,31,1,none,0,0,0,0,0,152431,0,0,35,0,0.0,0,False
35,38280933,1745,6299839,10,1,0,0.0,31,1,none,0,0,0,0,0,52371,0,0,36,0,0.0,0,False
36,44680933,1778,6299853,10,1,0,0.0,31,1,none,0,0,0,0,0,152443,0,0,37,0,0.0,0,False
37,51080930,1806,6299858,10,1,0,0.0,31,1,none,0,0,0,0,0,102408,0,0,38,0,0.0,0,False
38,57480932,1787,6299856,10,1,0,0.0,31,1,none,0,0,0,0,0,152770,0,0,39,0,0.0,0,False
39,63880942,1752,6299845,10,1,0,0.0,31,1,none,0,0,0,0,0,52415,0,0,40,0,0.0,0,False
40,70281070,1740,6299976,10,1,0,0.0,31,1,none,0,0,0,0,0,52363,0,0,41,0,0.0,0,False
41,76680930,1772,6299852,10,1,0,0.0,31,1,none,0,0,0,0,0,152341,0,0,42,0,0.0,0,False
42,83080935,1786,6299858,10,1,0,0.0,31,1,none,0,0,0,0,0,202479,0,0,43,0,0.0,0,False
43,89481064,1777,6299979,10,1,0,0.0,31,1,none,0,0,0,0,0,102434,0,0,44,0,0.0,0,False
44,95880943,1747,6299873,10,1,0,0.0,31,1,none,0,0,0,0,0,152369,0,0,45,0,0.0,0,False
45,102280947,1745,6299873,10,1,0,0.0,31,1,none,0,0,0,0,0,102403,0,0,46,0,0.0,0,False
46,108680932,1776,6299844,10,1,0,0.0,31,1,none,0,0,0,0,0,152435,0,0,47,0,0.0,0,False
47,115080935,1793,6299851,10,1,0,0.0,31,1,none,0,0,0,0,0,52421,0,0,48,0,0.0,0,False
48,121481092,1770,6300000,10,1,0,0.0,31,1,none,0,0,0,0,0,52401,0,0,49,0,0.0,0,False
49,127880934,1767,6299870,10,1,0,0.0,31,1,none,0,0,0,0,0,102830,0,0,50,0,0.0,0,False
50,134280945,1742,6299866,10,1,0,0.0,31,1,none,0,0,0,0,0,152463,0,0,51,0,0.0,0,False
51,140681051,1765,6299965,10,1,0,0.0,31,1,none,0,0,0,0,0,152914,0,0,52,0,0.0,0,False
52,147080942,1794,6299864,10,1,0,0.0,31,1,none,0,0,0,0,0,152391,0,0,53,0,0.0,0,False
53,153480932,1771,6299852,10,1,0,0.0,31,1,none,0,0,0,0,0,52449,0,0,54,0,0.0,0,False
54,159880933,1756,6299866,10,1,0,0.0,31,1,none,0,0,0,0,0,102405,0,0,55,0,0.0,0,False
55,166280943,1737,6299872,10,1,0,0.0,31,1,none,0,0,0,0,0,102420,0,0,56,0,0.0,0,False
56,172680933,1781,6299859,10,1,0,0.0,31,1,none,0,0,0,0,0,202439,0,0,57,0,0.0,0,False
57,179081069,1794,6299980,10,1,0,0.0,31,1,none,0,0,0,0,0,102714,0,0,58,0,0.0,0,False
58,185480932,1773,6299856,10,1,0,0.0,31,1,none,0,0,0,0,0,202885,0,0,59,0,0.0,0,False
59,191880944,1764,6299864,10,1,0,0.0,31,1,none,0,0,0,0,0,102413,0,0,60,0,0.0,0,False
60,198281090,1759,6300009,10,1,0,0.0,31,1,none,0,0,0,0,0,152454,0,0,61,0,0.0,0,False
61,204680932,1777,6299862,10,1,0,0.0,31,1,none,0,0,0,0,0,102877,0,0,62,0,0.0,0,False
62,211080943,1793,6299860,10,1,0,0.0,31,1,none,0,0,0,0,0,152438,0,0,63,0,0.0,0,False
63,217481067,1787,6299983,10,1,0,0.0,31,1,none,0,0,0,0,0,102422,0,0,64,0,0.0,0,False
64,221528990,2090,3947913,500,0,1,0.05,31,2,none,0,0,0,0,0,202420,0,0,65,0,0.0,0,False
65,221657030,2220,124832,500,0,1,0.05,31,2,none,0,0,0,0,0,202420,0,0,66,0,0.0,0,False
66,221784997,2510,124838,500,0,1,0.05,31,2,none,0,0,0,0,0,117047,0,0,67,0,0.0,0,False
67,221913028,1592,122805,500,0,1,0.05,31,2,none,0,0,0,0,0,53897,0,0,68,0,0.0,0,False
68,222041009,735,124685,500,0,1,0.05,31,2,none,0,0,0,0,0,53897,0,0,69,0,0.0,0,False
69,222168988,1904,125416,500,0,1,0.05,31,2,none,0,0,0,0,0,53897,0,0,70,0,0.0,0,False
70,222296987,3187,125572,500,0,1,0.05,31,2,none,0,0,0,0,0,180220,0,0,71,0,0.0,0,False
71,222424996,1150,125454,500,0,1,0.05,31,2,none,0,0,0,0,0,180220,0,0,72,0,0.0,0,False
72,222552990,647,124763,500,0,1,0.05,31,2,none,0,0,0,0,0,180220,0,0,73,0,0.0,0,False
73,222680993,2583,124792,500,0,1,0.05,31,2,none,0,0,0,0,0,180220,0,0,74,0,0.0,0,False
74,222808989,2388,124756,500,0,1,0.05,31,2,none,0,0,0,0,0,373046,0,0,75,0,0.0,0,False
75,222936993,1142,122886,500,0,1,0.05,31,2,none,0,0,0,0,0,309793,0,0,76,0,0.0,0,False
76,223064989,1062,122800,500,0,1,0.05,31,2,none,0,0,0,0,0,245762,0,0,77,0,0.0,0,False
77,223193011,2169,123665,500,0,1,0.05,31,2,none,0,0,0,0,0,181934,0,0,78,0,0.0,0,False
78,223321035,2724,122689,500,0,1,0.05,31,2,none,0,0,0,0,0,130927,0,0,79,0,0.0,0,False
79,223449016,1027,125327,500,0,1,0.05,31,2,none,0,0,0,0,0,130927,0,0,80,0,0.0,0,False
80,223577028,810,125418,500,0,1,0.05,31,2,none,0,0,0,0,0,130927,0,0,81,0,0.0,0,False
81,223704988,2814,124643,500,0,1,0.05,31,2,none,0,0,0,0,0,245793,0,0,82,0,0.0,0,False
82,223833021,2306,123673,500,0,1,0.05,31,2,none,0,0,0,0,0,181978,0,0,83,0,0.0,0,False
83,223961009,729,122715,500,0,1,0.05,31,2,none,0,0,0,0,0,117965,0,0,84,0,0.0,0,False
84,224088989,1285,122759,500,0,1,0.05,31,2,none,0,0,0,0,0,66511,0,0,85,0,0.0,0,False
85,224217008,2565,125447,500,0,1,0.05,31,2,none,0,0,0,0,0,116254,0,0,86,0,0.0,0,False
86,224344989,2345,125435,500,0,1,0.05,31,2,none,0,0,0,0,0,116254,0,0,87,0,0.0,0,False
87,224473010,1059,125598,500,0,1,0.05,31,2,none,0,0,0,0,0,180262,0,0,88,0,0.0,0,False
88,224601010,918,124739,500,0,1,0.05,31,2,none,0,0,0,0,0,180916,0,0,89,0,0.0,0,False
89,224729011,2871,124882,500,0,1,0.05,31,2,none,0,0,0,0,0,180916,0,0,90,0,0.0,0,False
90,224857004,2205,124759,500,0,1,0.05,31,2,none,0,0,0,0,0,244981,0,0,91,0,0.0,0,False
91,224984993,545,122670,500,0,1,0.05,31,2,none,0,0,0,0,0,181965,0,0,92,0,0.0,0,False
92,225112989,1529,122626,500,0,1,0.05,31,2,none,0,0,0,0,0,118245,0,0,93,0,0.0,0,False
93,225242010,2901,123323,500,0,1,0.05,31,2,none,0,0,0,0,0,53737,0,0,94,0,0.0,0,False
94,225370030,1825,124324,500,0,1,0.05,31,2,none,0,0,0,0,0,53737,0,0,95,0,0.0,0,False
95,225497992,993,125403,500,0,1,0.05,31,2,none,0,0,0,0,0,116266,0,0,96,0,0.0,0,False
96,225627301,1377,125777,500,0,1,0.05,31,2,none,0,0,0,0,0,118681,0,0,97,0,0.0,0,False
97,229380044,2323,3748458,10,1,1,0.05,31,3,none,0,0,0,0,0,154729,0,0,98,0,0.0,0,False
98,235780292,1726,6300151,10,1,1,0.05,31,3,none,0,0,0,0,0,102853,0,0,99,0,0.0,0,False
99,242180028,1826,6299889,10,1,1,0.05,31,3,none,0,0,0,0,0,52732,0,0,100,0,0.0,0,False
100,248580033,1810,6299901,10,1,1,0.05,31,3,none,0,0,0,0,0,102868,0,0,101,0,0.0,0,False
101,254980017,1737,6299867,10,1,1,0.05,31,3,none,0,0,0,0,0,52889,0,0,102,0,0.0,0,False
102,261380036,1721,6299643,10,1,1,0.05,31,3,none,0,0,0,0,0,102905,0,0,103,0,0.0,0,False
103,267780130,1763,6299997,10,1,1,0.05,31,3,none,0,0,0,0,0,102917,0,0,104,0,0.0,0,False
104,274180039,1776,6299017,10,1,1,0.05,31,3,none,0,0,0,0,0,52828,0,0,105,0,0.0,0,False
105,280580044,1816,6299913,10,1,1,0.05,31,3,none,0,0,0,0,0,102889,0,0,106,0,0.0,0,False
106,286980030,1800,6299897,10,1,1,0.05,31,3,none,0,0,0,0,0,102948,0,0,107,0,0.0,0,False
107,293380037,1753,6299894,10,1,1,0.05,31,3,none,0,0,0,0,0,52888,0,0,108,0,0.0,0,False
108,299780088,1782,6299953,10,1,1,0.05,31,3,none,0,0,0,0,0,102982,0,0,109,0,0.0,0,False
109,306180029,1845,6299904,10,1,1,0.05,31,3,none,0,0,0,0,0,152903,0,0,110,0,0.0,0,False
110,312580289,1802,6300151,10,1,1,0.05,31,3,none,0,0,0,0,0,152943,0,0,111,0,0.0,0,False
111,318980034,1858,6299891,10,1,1,0.05,31,3,none,0,0,0,0,0,52753,0,0,112,0,0.0,0,False
112,325380090,1805,6299179,10,1,1,0.05,31,3,none,0,0,0,0,0,102905,0,0,113,0,0.0,0,False
113,331780119,1713,6300001,10,1,1,0.05,31,3,none,0,0,0,0,0,152901,0,0,114,0,0.0,0,False
114,338180043,1864,6299240,10,1,1,0.05,31,3,none,0,0,0,0,0,153211,0,0,115,0,0.0,0,False
115,344580075,1837,6299960,10,1,1,0.05,31,3,none,0,0,0,0,0,502888,0,0,116,0,0.0,0,False
116,350980198,1777,6300074,10,1,1,0.05,31,3,none,0,0,0,0,0,302900,0,0,117,0,0.0,0,False
117,357380054,1774,6299899,10,1,1,0.05,31,3,none,0,0,0,0,0,152813,0,0,118,0,0.0,0,False
118,363780141,1767,6300020,10,1,1,0.05,31,3,none,0,0,0,0,0,202913,0,0,119,0,0.0,0,False
119,370180115,1868,6299967,10,1,1,0.05,31,3,none,0,0,0,0,0,52834,0,0,120,0,0.0,0,False
120,376580086,1807,6299963,10,1,1,0.05,31,3,none,0,0,0,0,0,102886,0,0,121,0,0.0,0,False
121,382980009,1791,6299886,10,1,1,0.05,31,3,none,0,0,0,0,0,152852,0,0,122,0,0.0,0,False
122,389380052,1713,6299925,10,1,1,0.05,31,3,none,0,0,0,0,0,402934,0,0,123,0,0.0,0,False
123,395780089,1811,6299948,10,1,1,0.05,31,3,none,0,0,0,0,0,152877,0,0,124,0,0.0,0,False
124,402180028,1766,6299897,10,1,1,0.05,31,3,none,0,0,0,0,0,252910,0,0,125,0,0.0,0,False
125,408580069,1832,6299935,10,1,1,0.05,31,3,none,0,0,0,0,0,152895,0,0,126,0,0.0,0,False
126,414980009,1783,6299876,10,1,1,0.05,31,3,none,0,0,0,0,0,152903,0,0,127,0,0.0,0,False
127,421380032,1781,6299917,10,1,1,0.05,31,3,none,0,0,0,0,0,152918,0,0,128,0,0.0,0,False
128,427780115,1712,6299993,10,1,1,0.05,31,3,none,0,0,0,0,0,152927,0,0,129,0,0.0,0,False
129,429582022,1824,1701884,500,0,1,0.01,5,4,zscore,29,0,45,3,0,52823,0.0625,0,130,0,0.0,0,False
130,429710033,2850,124551,500,0,1,0.01,5,4,zscore,32,2,99,11,0,52823,0.1,1.0,131,0,0.0,0,False
131,429838078,2333,124645,500,0,1,0.01,5,4,zscore,34,3,154,19,0,116990,0.109827,1.0,132,0,0.0,0,False
132,429967018,692,123033,500,0,1,0.01,5,4,zscore,33,5,211,24,0,66850,0.102128,1.0,133,0,0.0,0,False
133,430095042,1409,125263,500,0,1,0.01,5,4,zscore,34,5,261,38,0,116766,0.12709,1.0,134,0,0.0,0,False
134,430223019,2618,124627,500,0,1,0.01,5,4,zscore,34,6,319,43,0,117883,0.118785,1.0,135,0,0.0,0,False
135,430351019,2284,122642,500,0,1,0.01,5,4,zscore,34,7,374,51,0,66810,0.12,1.0,136,0,0.0,0,False
136,430479019,1011,124607,500,0,1,0.01,5,4,zscore,34,7,430,59,0,117039,0.120654,1.0,137,0,0.0,0,False
137,430607039,1038,122661,500,0,1,0.01,5,4,zscore,34,7,483,70,0,53934,0.126582,1.0,138,0,0.0,0,False
138,430735321,2825,124788,500,0,1,0.01,5,4,zscore,34,7,538,79,0,52941,0.128039,1.0,139,0,0.0,0,False
139,430863017,2242,125442,500,0,1,0.01,5,4,zscore,34,8,591,89,0,52941,0.130882,1.0,140,0,0.0,0,False
140,430991041,471,125302,500,0,1,0.01,5,4,zscore,34,8,648,95,1,116184,0.12786,0.888889,141,0,0.0,0,False
141,431119017,1602,125257,500,0,1,0.01,5,4,zscore,35,8,699,108,1,116308,0.133829,0.888889,142,0,0.0,0,False
142,431247019,2968,122627,500,0,1,0.01,5,4,zscore,35,9,756,114,1,53962,0.131034,0.9,143,0,0.0,0,False
143,431375038,1744,124738,500,0,1,0.01,5,4,zscore,34,9,811,123,1,53962,0.131692,0.9,144,0,0.0,0,False
144,431503021,922,125239,500,0,1,0.01,5,4,zscore,34,9,865,133,1,116323,0.133267,0.9,145,0,0.0,0,False
145,431631037,1496,125283,500,0,1,0.01,5,4,zscore,34,9,921,141,1,116294,0.132768,0.9,146,0,0.0,0,False
146,431759057,2705,122682,500,0,1,0.01,5,4,zscore,34,9,975,151,1,53963,0.134103,0.9,147,0,0.0,0,False
147,431887019,2067,124671,500,0,1,0.01,5,4,zscore,34,9,1028,162,1,53963,0.136134,0.9,148,0,0.0,0,False
148,432015020,481,125258,500,0,1,0.01,5,4,zscore,34,9,1087,167,1,116303,0.133174,0.9,149,0,0.0,0,False
149,432143019,1725,125210,500,0,1,0.01,5,4,zscore,34,9,1141,177,1,116306,0.134294,0.9,150,0,0.0,0,False
150,432271037,3214,122659,500,0,1,0.01,5,4,zscore,34,9,1201,181,1,53966,0.13097,0.9,151,0,0.0,0,False
151,432399019,1360,124642,500,0,1,0.01,5,4,zscore,34,9,1258,188,1,53966,0.130014,0.9,152,0,0.0,0,False
152,432527024,794,125293,500,0,1,0.01,5,4,zscore,34,9,1308,202,1,116231,0.133775,0.9,153,0,0.0,0,False
153,432655121,2054,123761,500,0,1,0.01,5,4,zscore,34,10,1365,208,1,67205,0.132231,0.909091,154,0,0.0,0,False
154,432783019,2552,123649,500,0,1,0.01,5,4,zscore,34,11,1418,218,1,66927,0.133252,0.916667,155,0,0.0,0,False
155,432911017,1687,124695,500,0,1,0.01,5,4,zscore,34,11,1475,225,1,116992,0.132353,0.916667,156,0,0.0,0,False
156,433039020,702,122241,500,0,1,0.01,5,4,zscore,34,13,1531,231,1,66725,0.131101,0.928571,157,0,0.0,0,False
157,433167022,1878,125265,500,0,1,0.01,5,4,zscore,34,14,1581,244,1,116289,0.133699,0.933333,158,0,0.0,0,False
158,433295019,3202,124673,500,0,1,0.01,5,4,zscore,34,15,1641,247,1,117032,0.130826,0.9375,159,0,0.0,0,False
159,433423020,1158,122633,500,0,1,0.01,5,4,zscore,34,16,1693,258,1,53957,0.13224,0.941176,160,0,0.0,0,False
160,433551040,664,124402,500,0,1,0.01,5,4,zscore,34,17,1746,268,1,53006,0.133069,0.944444,161,0,0.0,0,False
161,433682307,2509,127055,500,0,1,0.01,5,4,zscore,35,17,1805,274,1,53006,0.131794,0.944444,162,0,0.0,0,False
162,440087107,1734,6403690,10,1,1,0.01,5,5,zscore,51,0,51,11,0,54772,0.177419,0,163,0,0.0,0,False
163,446487081,1659,6299803,10,1,1,0.01,5,5,zscore,53,0,104,21,1,202886,0.168,0.0,164,0,0.0,0,False
164,452887133,1634,6299846,10,1,1,0.01,5,5,zscore,55,1,156,31,2,102894,0.165775,0.333333,165,0,0.0,0,False
165,459287156,1636,6299860,10,1,1,0.01,5,5,zscore,55,1,209,42,2,52840,0.167331,0.333333,166,0,0.0,0,False
166,465687074,1612,6299807,10,1,1,0.01,5,5,zscore,57,1,260,55,2,102823,0.174603,0.333333,167,0,0.0,0,False
167,472087101,1627,6299820,10,1,1,0.01,5,5,zscore,56,2,312,66,2,152897,0.174603,0.5,168,0,0.0,0,False
168,478487084,1504,6299806,10,1,1,0.01,5,5,zscore,56,2,363,79,2,102865,0.178733,0.5,169,0,0.0,0,False
169,484887097,1784,6299818,10,1,1,0.01,5,5,zscore,56,2,414,90,4,152889,0.178571,0.333333,170,0,0.0,0,False
170,491287132,1680,6299865,10,1,1,0.01,5,5,zscore,57,2,465,103,4,102845,0.181338,0.333333,171,0,0.0,0,False
171,497687079,1661,6299810,10,1,1,0.01,5,5,zscore,57,2,515,116,5,303194,0.183835,0.285714,172,0,0.0,0,False
172,504087096,1626,6299827,10,1,1,0.01,5,5,zscore,57,2,566,128,6,152854,0.184438,0.25,173,0,0.0,0,False
173,510487083,1660,6299802,10,1,1,0.01,5,5,zscore,56,2,618,140,6,52867,0.184697,0.25,174,0,0.0,0,False
174,516887096,1595,6299804,10,1,1,0.01,5,5,zscore,56,2,670,152,6,52864,0.184915,0.25,175,0,0.0,0,False
175,523287127,1520,6299865,10,1,1,0.01,5,5,zscore,57,2,721,165,6,102863,0.18623,0.25,176,0,0.0,0,False
176,529687081,1492,6299802,10,1,1,0.01,5,5,zscore,57,2,773,177,6,202851,0.186316,0.25,177,0,0.0,0,False
177,536087141,1529,6299870,10,1,1,0.01,5,5,zscore,56,2,823,190,7,52930,0.187562,0.222222,178,0,0.0,0,False
178,542487143,1618,6299867,10,1,1,0.01,5,5,zscore,57,2,873,203,8,102842,0.188662,0.2,179,0,0.0,0,False
179,548887111,1669,6299832,10,1,1,0.01,5,5,zscore,57,2,925,215,8,202905,0.188596,0.2,180,0,0.0,0,False
180,555287352,1515,6300043,10,1,1,0.01,5,5,zscore,57,2,973,229,10,52855,0.190516,0.166667,181,0,0.0,0,False
181,561687103,1752,6299839,10,1,1,0.01,5,5,zscore,57,2,1024,241,11,802738,0.190514,0.153846,182,0,0.0,0,False
182,568087148,1616,6299867,10,1,1,0.01,5,5,zscore,57,2,1074,254,12,102861,0.191265,0.142857,183,0,0.0,0,False
183,574487099,1604,6299831,10,1,1,0.01,5,5,zscore,57,2,1125,267,12,152864,0.19181,0.142857,184,0,0.0,0,False
184,580887119,1573,6299856,10,1,1,0.01,5,5,zscore,57,2,1175,280,13,102864,0.19244,0.133333,185,0,0.0,0,False
185,587287142,1722,6299862,10,1,1,0.01,5,5,zscore,57,2,1224,295,13,52834,0.194207,0.133333,186,0,0.0,0,False
186,593687112,1691,6299830,10,1,1,0.01,5,5,zscore,57,2,1273,310,13,102834,0.195831,0.133333,187,0,0.0,0,False
187,600087108,1693,6299828,10,1,1,0.01,5,5,zscore,57,2,1322,324,14,152896,0.196841,0.125,188,0,0.0,0,False
188,606487086,1580,6299798,10,1,1,0.01,5,5,zscore,57,2,1373,337,14,52847,0.197076,0.125,189,0,0.0,0,False
189,612887105,1684,6299839,10,1,1,0.01,5,5,zscore,57,2,1424,350,14,102855,0.197294,0.125,190,0,0.0,0,False
190,619287109,1697,6299811,10,1,1,0.01,5,5,zscore,57,2,1474,364,14,53178,0.198041,0.125,191,0,0.0,0,False
191,625687068,1761,6299797,10,1,1,0.01,5,5,zscore,57,2,1524,377,15,102831,0.198317,0.117647,192,0,0.0,0,False
192,632087107,1567,6299828,10,1,1,0.01,5,5,zscore,57,2,1574,391,15,152868,0.198982,0.117647,193,0,0.0,0,False
193,637829060,1770,5641789,500,0,1,0.01,15,6,zscore,57,0,8,0,0,152885,0.0,0,194,0,0.0,0,False
194,637957057,2805,124670,500,0,1,0.01,15,6,zscore,56,1,71,0,0,152885,0.0,1.0,195,0,0.0,0,False
195,638085039,2690,124603,500,0,1,0.01,15,6,zscore,55,3,132,0,1,152885,0.0,0.75,196,0,0.0,0,False
196,638213040,1933,124558,500,0,1,0.01,15,6,zscore,56,3,196,0,1,181018,0.0,0.75,197,0,0.0,0,False
197,638341042,534,122643,500,0,1,0.01,15,6,zscore,55,3,259,0,2,117834,0.0,0.6,198,0,0.0,0,False
198,638469058,1773,125264,500,0,1,0.01,15,6,zscore,56,3,322,1,2,116327,0.003096,0.6,199,0,0.0,0,False
199,638597153,3222,125320,500,0,1,0.01,15,6,zscore,56,3,385,2,2,116290,0.005168,0.6,200,0,0.0,0,False
200,638725042,1288,122632,500,0,1,0.01,15,6,zscore,56,4,448,2,2,66857,0.004444,0.666667,201,0,0.0,0,False
201,638853045,781,125248,500,0,1,0.01,15,6,zscore,56,4,510,4,2,116238,0.007782,0.666667,202,0,0.0,0,False
202,638981070,2253,125215,500,0,1,0.01,15,6,zscore,56,5,573,4,2,116273,0.006932,0.714286,203,0,0.0,0,False
203,639109082,2495,123687,500,0,1,0.01,15,6,zscore,56,6,636,4,2,54238,0.00625,0.75,204,0,0.0,0,False
204,639237041,1529,124360,500,0,1,0.01,15,6,zscore,56,7,698,4,3,54238,0.005698,0.7,205,0,0.0,0,False
205,639365044,829,125246,500,0,1,0.01,15,6,zscore,56,8,759,5,4,116276,0.006545,0.666667,206,0,0.0,0,False
206,639493048,1929,125187,500,0,1,0.01,15,6,zscore,56,8,821,7,4,116389,0.008454,0.666667,207,0,0.0,0,False
207,639621041,3152,122631,500,0,1,0.01,15,6,zscore,56,9,883,7,5,66707,0.007865,0.642857,208,0,0.0,0,False
208,639749041,1110,125245,500,0,1,0.01,15,6,zscore,56,9,947,7,5,116289,0.007338,0.642857,209,0,0.0,0,False
209,639877080,677,125279,500,0,1,0.01,15,6,zscore,56,9,1011,7,5,116289,0.006876,0.642857,210,0,0.0,0,False
210,640005055,2663,124648,500,0,1,0.01,15,6,zscore,56,10,1074,7,5,181385,0.006475,0.666667,211,0,0.0,0,False
211,640133040,2399,122628,500,0,1,0.01,15,6,zscore,56,12,1134,9,5,117977,0.007874,0.705882,212,0,0.0,0,False
212,640261137,1062,122731,500,0,1,0.01,15,6,zscore,56,13,1197,9,5,54252,0.007463,0.722222,213,0,0.0,0,False
213,640389041,1129,124406,500,0,1,0.01,15,6,zscore,56,14,1258,11,5,54252,0.008668,0.736842,214,0,0.0,0,False
214,640517084,2226,125298,500,0,1,0.01,15,6,zscore,56,14,1321,11,6,116257,0.008258,0.7,215,0,0.0,0,False
215,640645061,2774,125186,500,0,1,0.01,15,6,zscore,56,15,1384,11,6,116307,0.007885,0.714286,216,0,0.0,0,False
216,640773050,1066,125243,500,0,1,0.01,15,6,zscore,56,15,1445,14,6,116271,0.009596,0.714286,217,0,0.0,0,False
217,640901042,753,125205,500,0,1,0.01,15,6,zscore,56,16,1508,14,6,116297,0.009198,0.727273,218,0,0.0,0,False
218,641029050,2870,125196,500,0,1,0.01,15,6,zscore,56,16,1572,14,6,116265,0.008827,0.727273,219,0,0.0,0,False
219,641157040,2342,123647,500,0,1,0.01,15,6,zscore,56,17,1634,15,6,66898,0.009096,0.73913,220,0,0.0,0,False
220,641285040,664,125241,500,0,1,0.01,15,6,zscore,56,17,1697,16,6,116280,0.00934,0.73913,221,0,0.0,0,False
221,641413041,1411,125227,500,0,1,0.01,15,6,zscore,56,19,1759,16,6,116283,0.009014,0.76,222,0,0.0,0,False
222,641541057,2595,123651,500,0,1,0.01,15,6,zscore,56,19,1823,16,6,67251,0.0087,0.76,223,0,0.0,0,False
223,641669037,2277,123644,500,0,1,0.01,15,6,zscore,56,19,1887,16,6,66892,0.008408,0.76,224,0,0.0,0,False
224,641797062,1023,125260,500,0,1,0.01,15,6,zscore,56,19,1951,16,6,116292,0.008134,0.76,225,0,0.0,0,False
225,641926304,1049,124985,500,0,1,0.01,15,6,zscore,56,19,2015,16,6,116978,0.007878,0.76,226,0,0.0,0,False
226,645315111,2654,3383608,10,1,1,0.01,15,7,zscore,71,0,20,0,0,105084,0.0,0,227,0,0.0,0,False
227,651715168,1750,6299870,10,1,1,0.01,15,7,zscore,74,0,83,0,1,202881,0.0,0.0,228,0,0.0,0,False
