float1,float2,int
70.6,87.469,7
70.7,87.45,7
70.8,87.432,7
70.6,87.414,7
70.3,87.395,7
70.4,87.377,7
70.8,87.359,7
70.6,87.34,7
70.6,87.322,7
147.1,87.387,7
71.1,87.369,7
70.8,87.352,7
147.5,87.416,7
70.9,87.399,7
70.5,87.38,7
70.5,87.362,7
73.9,87.348,7
147.4,87.412,7
70.8,87.394,7
70.7,87.377,7
71.1,87.359,7
70.8,87.341,7
70.6,87.324,7
70.8,87.306,7
70.2,87.288,7
70.6,87.27,7
70.7,87.252,7
70.9,87.235,7
70.8,87.218,7
70.5,87.2,7
70.9,87.183,7
70.2,87.165,7
70.5,87.147,7
70.7,87.13,7
70.7,87.112,7
71.0,87.095,7
70.8,87.078,7
70.6,87.061,7
70.8,87.044,7
70.6,87.027,7
70.9,87.01,7
70.7,86.993,7
70.4,86.975,7
70.9,86.959,7
70.5,86.941,7
102.9,86.958,7
70.6,86.941,7
147.0,87.004,7
70.9,86.987,7
148.4,87.051,7
70.6,87.033,7
150.7,87.099,7
147.7,87.162,7
70.8,87.145,7
70.5,87.128,7
180.8,87.225,7
147.7,87.287,7
70.5,87.27,7
70.9,87.253,7
148.9,87.316,7
70.7,87.299,7
147.1,87.36,7
71.0,87.343,7
70.9,87.327,7
70.4,87.309,7
70.4,87.292,7
71.1,87.276,7
70.6,87.259,7
71.0,87.242,7
76.6,87.231,7
70.8,87.215,7
70.5,87.198,7
70.8,87.181,7
70.6,87.164,7
70.4,87.147,7
71.1,87.131,7
70.8,87.115,7
70.4,87.098,7
71.1,87.082,7
70.3,87.065,7
70.7,87.048,7
147.2,87.109,7
70.6,87.092,7
70.6,87.076,7
70.6,87.059,7
70.8,87.043,7
70.7,87.027,7
70.8,87.01,7
70.7,86.994,7
70.5,86.978,7
70.5,86.961,7
70.4,86.945,7
70.6,86.929,7
70.9,86.913,7
70.6,86.897,7
70.7,86.88,7
70.4,86.864,7
70.8,86.848,7
70.7,86.832,7
70.4,86.816,7
70.8,86.8,7
70.8,86.785,7
71.0,86.769,7
70.6,86.753,7
70.7,86.737,7
147.4,86.797,7
148.0,86.857,7
70.5,86.841,7
81.5,86.836,7
70.7,86.82,7
147.5,86.879,7
70.6,86.863,7
147.7,86.922,7
70.6,86.907,7
147.5,86.965,7
70.7,86.95,7
71.1,86.934,7
70.9,86.919,7
70.8,86.903,7
70.4,86.887,7
70.9,86.872,7
70.8,86.856,7
70.3,86.84,7
70.6,86.825,7
70.5,86.809,7
70.7,86.793,7
70.5,86.778,7
71.0,86.763,7
70.9,86.747,7
70.6,86.732,7
70.7,86.717,7
70.5,86.701,7
149.9,86.762,7
70.6,86.746,7
147.4,86.804,7
148.0,86.862,7
70.8,86.847,7
147.7,86.905,7
70.5,86.889,7
70.5,86.874,7
70.4,86.858,7
70.6,86.843,7
71.0,86.828,7
70.9,86.813,7
70.8,86.797,7
70.8,86.782,7
70.4,86.767,7
70.8,86.752,7
70.8,86.737,7
70.9,86.722,7
70.6,86.707,7
70.7,86.692,7
146.7,86.748,7
147.6,86.805,7
70.4,86.79,7
70.7,86.775,7
147.4,86.831,7
147.7,86.888,7
71.0,86.873,7
71.0,86.858,7
70.9,86.844,7
70.5,86.828,7
70.6,86.813,7
70.3,86.798,7
70.7,86.783,7
70.8,86.768,7
148.0,86.825,7
147.7,86.881,7
70.6,86.866,7
70.5,86.851,7
70.4,86.836,7
70.9,86.821,7
70.4,86.806,7
147.1,86.862,7
70.7,86.847,7
147.4,86.902,7
147.6,86.958,7
148.1,87.014,7
70.7,86.999,7
149.2,87.056,7
70.7,87.041,7
70.2,87.026,7
71.0,87.011,7
70.2,86.996,7
70.7,86.981,7
147.2,87.036,7
147.7,87.091,7
153.7,87.151,7
70.6,87.136,7
70.5,87.121,7
71.1,87.107,7
70.6,87.092,7
70.9,87.077,7
70.5,87.062,7
75.7,87.052,7
149.5,87.108,7
147.5,87.162,7
70.7,87.148,7
70.6,87.133,7
70.8,87.118,7
70.9,87.104,7
147.3,87.157,7
147.3,87.211,7
70.5,87.196,7
70.9,87.182,7
147.6,87.236,7
148.0,87.29,7
70.6,87.275,7
70.8,87.26,7
70.3,87.245,7
70.7,87.231,7
70.4,87.216,7
70.9,87.201,7
70.6,87.186,7
70.6,87.172,7
147.6,87.225,7
147.1,87.278,7
70.7,87.264,7
70.7,87.249,7
70.8,87.234,7
70.5,87.22,7
70.4,87.205,7
70.7,87.19,7
70.8,87.176,7
70.8,87.162,7
149.0,87.216,7
149.4,87.27,7
70.5,87.256,7
70.5,87.241,7
71.0,87.227,7
70.7,87.212,7
70.6,87.198,7
71.0,87.184,7
70.7,87.169,7
70.9,87.155,7
147.7,87.208,7
147.5,87.26,7
70.7,87.246,7
147.2,87.298,7
70.8,87.284,7
149.0,87.337,7
70.5,87.322,7
149.0,87.376,7
70.7,87.361,7
148.6,87.414,7
70.5,87.4,7
70.3,87.385,7
70.8,87.371,7
70.7,87.356,7
70.9,87.342,7
70.4,87.328,7
79.0,87.32,7
147.6,87.372,7
147.6,87.424,7
149.2,87.477,7
149.1,87.529,7
148.8,87.581,7
149.1,87.634,7
148.8,87.686,7
149.1,87.738,7
148.9,87.79,7
149.1,87.843,7
149.3,87.895,7
149.1,87.947,7
149.1,87.999,7
149.1,88.05,7
149.1,88.102,7
149.5,88.154,7
148.9,88.205,7
148.6,88.256,7
149.0,88.308,7
149.1,88.359,7
148.7,88.41,7
148.7,88.461,7
148.9,88.511,7
149.5,88.563,7
70.7,88.548,7
70.7,88.533,7
70.7,88.518,7
70.7,88.503,7
70.6,88.488,7
70.9,88.473,7
149.1,88.524,7
149.3,88.575,7
70.8,88.56,7
70.6,88.545,7
70.6,88.53,7
70.7,88.515,7
70.6,88.5,7
70.9,88.485,7
70.7,88.471,7
149.1,88.521,7
149.0,88.571,7
148.9,88.621,7
147.6,88.67,7
153.0,88.723,7
147.5,88.771,7
70.9,88.757,7
70.7,88.742,7
70.9,88.727,7
70.9,88.712,7
102.9,88.724,7
70.8,88.709,7
153.9,88.763,7
71.0,88.748,7
148.6,88.797,7
70.8,88.783,7
148.0,88.831,7
70.9,88.816,7
70.9,88.802,7
70.6,88.787,7
147.5,88.835,7
147.4,88.883,7
70.5,88.868,7
70.9,88.853,7
70.2,88.838,7
70.8,88.823,7
70.3,88.808,7
70.7,88.793,7
70.8,88.779,7
70.7,88.764,7
147.8,88.812,7
147.9,88.86,7
70.7,88.845,7
70.8,88.831,7
